address,category,claimed_status,first_review,health_rating,id,info,last_review,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,url,website,working_hours
"646 N Franklin St Chicago, IL 60654 River North, Near North Side","Cocktail Bars,American (Traditional)",Claimed,2014-10-16,,126_tippling-hall,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Late Night'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Loud'}, {'Music': 'Background'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Happy Hour': 'Yes'}, {'Best Nights': 'Thu, Fri, Sat'}, {'Coat Check': 'Yes'}, {'Smoking': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Dogs Allowed': 'Yes'}, {'Waiter Service': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'Yes'}]",2016-07-24,41.893703,-87.63586600000001,Tippling Hall,"River North, Near North Side",1,(312) 448-9922,$11-30,3.5,"[{5: 54}, {4: 61}, {3: 31}, {2: 19}, {1: 13}]",178.0,https://www.yelp.com/biz/tippling-hall-chicago,http://tipplinghall.com,[]
"3925 N Lincoln Ave Chicago, IL 60613 b/t Larchmont Ave & Byron St North Center","Sushi Bars,Japanese",Claimed,2012-08-03,,52_hanami-sushi,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-07-24,41.952992,-87.677911,Hanami Sushi,North Center,1,(773) 348-2788,$11-30,4.0,"[{5: 34}, {4: 29}, {3: 17}, {2: 5}, {1: 6}]",91.0,https://www.yelp.com/biz/hanami-sushi-chicago,http://www.hanamichicago.com,[]
"7545 N Clark Chicago, IL 60626 b/t Chicago Ave & Birchwood Ave Rogers Park","American (Traditional),Burgers,Sports Bars",Claimed,2014-10-18,,53_hard-water-bar-and-grill,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Late Night'}, {'Parking': 'Private Lot'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Happy Hour': 'Yes'}, {'Best Nights': 'Thu, Fri, Sat'}, {'Coat Check': 'Yes'}, {'Smoking': 'Outdoor Area / Patio Only'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}, {'Drive-Thru': 'No'}, {'Caters': 'Yes'}, {'Has Pool Table': 'Yes'}]",2016-07-23,42.019040000000004,-87.676043,Hard Water Bar and Grill,Rogers Park,1,(773) 654-3314,$11-30,2.0,"[{5: 13}, {4: 7}, {3: 12}, {2: 19}, {1: 44}]",95.0,,http://hardwaterbarandgrill.com,[]
"217 N Jefferson St Chicago, IL 60661 b/t Quincy St & Adams St Near West Side, West Loop",Italian,Claimed,2008-02-22,,114_trattoria-isabella,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street, Private Lot'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-07-21,41.886323,-87.642562,Trattoria Isabella,"Near West Side, West Loop",1,(312) 207-1900,$11-30,3.0,"[{5: 34}, {4: 55}, {3: 40}, {2: 35}, {1: 33}]",197.0,https://www.yelp.com/biz/trattoria-isabella-chicago,http://www.trattoriaisabellachicago.net,[]
"939 W Randolph St Chicago, IL 60607 b/t Sangamon St & Morgan St Near West Side, West Loop","Cafes,Bakeries",Claimed,2012-02-22,,63_lorettas-bake-shop-and-cafe,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-07-21,41.884103,-87.651387,Loretta’s Bake Shop and Cafe,"Near West Side, West Loop",1,(312) 243-3959,Under $10,4.0,"[{5: 42}, {4: 23}, {3: 4}, {2: 1}, {1: 6}]",76.0,https://www.yelp.com/biz/lorettas-bake-shop-and-cafe-chicago,http://lorettasbakeshopandcafe.com/,[]
"1359 N Milwaukee Ave Chicago, IL 60622 b/t Wood St & Wolcott Ave West Town, Wicker Park",Indian,Claimed,2015-04-24,,29_columbus-curry,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Dogs Allowed': 'No'}, {'Waiter Service': 'No'}, {'Caters': 'Yes'}]",2016-07-20,41.906698999999996,-87.671217,Columbus’ Curry,"West Town, Wicker Park",1,(888) 986-4634,Under $10,3.5,"[{5: 29}, {4: 30}, {3: 12}, {2: 11}, {1: 10}]",92.0,https://www.yelp.com/biz/columbus-curry-chicago,http://www.columbuscurry.com,[]
"1942 W Division St Chicago, IL 60622 b/t Damen Ave & Winchester Ave West Town, Wicker Park","Irish,Sports Bars,Karaoke",Claimed,2009-07-29,,36_division-ale-house,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'No'}]",2016-07-18,41.903372,-87.676519,Division Ale House,"West Town, Wicker Park",1,(773) 384-6886,$11-30,3.5,"[{5: 17}, {4: 53}, {3: 30}, {2: 21}, {1: 10}]",131.0,https://www.yelp.com/biz/division-ale-house-chicago,http://divisionalehouse.com/,[]
"2755 W Belmont Ave Chicago, IL 60618 b/t California Ave & Washtenaw Ave Avondale",Barbeque,Claimed,2010-07-06,,90_pork-shoppe,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street, Private Lot'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-07-15,41.939414,-87.697347,Pork Shoppe,Avondale,1,(773) 961-7654,$11-30,4.0,"[{5: 199}, {4: 192}, {3: 71}, {2: 41}, {1: 21}]",524.0,https://www.yelp.com/biz/pork-shoppe-chicago,http://www.porkshoppechicago.com/,[]
"2755 W Belmont Ave Chicago, IL 60618 b/t California Ave & Washtenaw Ave Avondale",Barbeque,Claimed,2010-07-06,,422_pork-shoppe,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street, Private Lot'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-07-15,41.939414,-87.697347,Pork Shoppe,Avondale,1,(773) 961-7654,$11-30,4.0,"[{5: 199}, {4: 192}, {3: 71}, {2: 41}, {1: 21}]",524.0,https://www.yelp.com/biz/pork-shoppe-chicago,http://www.porkshoppechicago.com/,[]
"614 W Diversey Pkwy Chicago, IL 60614 b/t Broadway St & Lehmann Ct Lakeview","Pizza,Italian",Claimed,2016-04-30,,82_panz,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}]",2016-07-12,41.932961,-87.644328,Panz,Lakeview,1,,Under $10,4.0,"[{5: 8}, {4: 5}, {3: 2}, {2: 0}, {1: 1}]",16.0,https://www.yelp.com/biz/panz-chicago,,[]
"2800 W Logan Blvd Chicago, IL 60647 Logan Square","Breakfast & Brunch,Italian,American (New)",Claimed,2015-09-02,,25_catalpa-kitchen,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Brunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Dogs Allowed': 'Yes'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-07-12,41.928899,-87.697698,Catalpa Kitchen,Logan Square,1,(872) 206-2856,$11-30,3.0,"[{5: 23}, {4: 17}, {3: 3}, {2: 20}, {1: 21}]",84.0,https://www.yelp.com/biz/catalpa-kitchen-chicago,http://www.catalpakitchen.com,[]
"2523 N Milwaukee Ave Chicago, IL 60647 at Sacramento Ave Logan Square","Cocktail Bars,Cajun/Creole",Claimed,2013-12-11,,4_analogue,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Happy Hour': 'No'}, {'Best Nights': 'Tue, Sat, Sun'}, {'Coat Check': 'No'}, {'Smoking': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'No'}]",2016-07-09,41.927355,-87.704059,Analogue,Logan Square,1,(773) 904-8567,$11-30,4.0,"[{5: 80}, {4: 84}, {3: 33}, {2: 15}, {1: 8}]",220.0,https://www.yelp.com/biz/analogue-chicago,http://www.analoguechicago.com/,[]
"1344 W Newport Ave Chicago, IL 60657 b/t Lakewood Ave & Southport Ave Lakeview","Sports Bars,American (Traditional),Burgers",Claimed,2006-04-20,,77_newport-bar-and-grill,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'No'}]",2016-07-08,41.944453,-87.663431,Newport Bar & Grill,Lakeview,1,(773) 325-9111,$11-30,3.5,"[{5: 36}, {4: 43}, {3: 20}, {2: 21}, {1: 11}]",131.0,https://www.yelp.com/biz/newport-bar-and-grill-chicago,http://thenewportchicago.com/,[]
"564 W Randolph St Chicago, IL 60661 b/t Jefferson St & Clinton St Near West Side, West Loop",Asian Fusion,Claimed,2012-09-11,,39_embeya,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-07-05,41.884707,-87.642277,Embeya,"Near West Side, West Loop",1,(312) 612-5640,$31-60,4.0,"[{5: 156}, {4: 133}, {3: 60}, {2: 29}, {1: 27}]",405.0,https://www.yelp.com/biz/embeya-chicago,http://www.embeya.com,[]
"564 W Randolph St Chicago, IL 60661 b/t Jefferson St & Clinton St West Loop, Near West Side",Asian Fusion,Claimed,2012-09-11,,189_embeya,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-07-05,41.884707,-87.642277,Embeya,"West Loop, Near West Side",1,(312) 612-5640,$31-60,4.0,"[{5: 156}, {4: 133}, {3: 60}, {2: 29}, {1: 27}]",405.0,https://www.yelp.com/biz/embeya-chicago,http://www.embeya.com,[]
"59 West Hubbard Street First Foor Chicago, IL 60654 Near North Side",French,Claimed,2014-03-02,,402_paris-club,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Dinner'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'No'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Dogs Allowed': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'Yes'}]",2016-07-01,41.889803,-87.630364,Paris Club Bistro & Bar,Near North Side,1,(312) 595-0800,$31-60,3.5,"[{5: 47}, {4: 32}, {3: 17}, {2: 16}, {1: 13}]",125.0,https://www.yelp.com/biz/paris-club-chicago,http://www.parisclubbistroandbar.com,[]
"176 N Wells Chicago, IL 60606 The Loop","Barbeque,Sandwiches",,2015-10-26,,88_piggyback-bbq,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Lunch'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'No'}]",2016-06-29,41.885521999999995,-87.634043,Piggyback BBQ,The Loop,1,(312) 877-5551,$11-30,2.5,"[{5: 0}, {4: 5}, {3: 9}, {2: 7}, {1: 6}]",27.0,https://www.yelp.com/biz/piggyback-bbq-chicago,,[]
"1629 N Halsted St Chicago, IL 60614 b/t North Ave & Concord Pl Lincoln Park",Ramen,Claimed,2015-03-26,,111_strings-2,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Late Night'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'No'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-06-27,41.911773,-87.64794,Strings 2,Lincoln Park,1,(312) 624-9604,$11-30,3.5,"[{5: 46}, {4: 34}, {3: 25}, {2: 11}, {1: 14}]",130.0,https://www.yelp.com/biz/strings-2-chicago,http://ramenchicago.com,[]
"2163 S China Pl Ste 1F Chicago, IL 60616 b/t Wells St & Princeton Ave Chinatown",Chinese,Claimed,2008-01-29,,60_lao-shanghai,"[{'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Lunch, Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-06-24,41.85366,-87.63483199999999,Lao Shanghai,Chinatown,1,(312) 808-0830,$11-30,3.5,"[{5: 54}, {4: 86}, {3: 50}, {2: 28}, {1: 29}]",247.0,https://www.yelp.com/biz/lao-shanghai-chicago,http://www.tonygourmetgroup.com,[]
"1141 W Armitage Ave Chicago, IL 60614 b/t Clifton Ave & Racine Ave Lincoln Park, DePaul","American (New),Gastropubs",Claimed,2013-12-03,,41_fairways,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2016-06-22,41.917916,-87.65700000000001,Fairways,"Lincoln Park, DePaul",1,(773) 698-6020,$11-30,4.0,"[{5: 55}, {4: 16}, {3: 20}, {2: 17}, {1: 9}]",117.0,https://www.yelp.com/biz/fairways-chicago,http://www.fairwayschicago.com,[]
"3037 N Clark St Chicago, IL 60657 b/t Barry Ave & Wellington Ave Lakeview","American (Traditional),Italian",Claimed,2015-07-08,,71_meatball-hero-and-pasta,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Waiter Service': 'No'}, {'Caters': 'Yes'}]",2016-06-21,41.9374,-87.648576,Meatball Hero & Pasta,Lakeview,1,(773) 348-3037,Under $10,4.5,"[{5: 32}, {4: 8}, {3: 1}, {2: 2}, {1: 1}]",44.0,https://www.yelp.com/biz/meatball-hero-and-pasta-chicago,http://www.meatballheroes.com/,[]
"4780 N Milwaukee Ave Chicago, IL 60630 b/t Lawrence Ave & Giddings St Portage Park",Bars,Claimed,2006-10-14,,45_fischman-liquors,"[{'Takes Reservations': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street, Private Lot'}, {'Bike Parking': 'Yes'}, {'Good for Groups': 'Yes'}, {'Ambience': 'Divey'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Has TV': 'Yes'}, {'Has Pool Table': 'No'}]",2016-06-19,41.967388,-87.760637,Fischman Liquors and Tavern,Portage Park,1,(773) 545-0123,Moderate,4.0,"[{5: 29}, {4: 31}, {3: 6}, {2: 3}, {1: 3}]",72.0,https://www.yelp.com/biz/fischman-liquors-chicago,http://www.fischmanliquors.com,[]
"1863 N Clybourn Ave Chicago, IL 60614 b/t Willow St & Kenmore Ave Lincoln Park, DePaul","American (New),Hot Dogs",Claimed,2010-02-23,,48_franks-n-dawgs,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-06-12,41.915044,-87.654802,Franks ‘N’ Dawgs,"Lincoln Park, DePaul",1,(312) 281-5187,$11-30,4.0,"[{5: 301}, {4: 210}, {3: 81}, {2: 30}, {1: 38}]",660.0,https://www.yelp.com/biz/franks-n-dawgs-chicago,http://www.franksndawgs.com,[]
"1863 N Clybourn Ave Chicago, IL 60614 b/t Willow St & Kenmore Ave Lincoln Park, DePaul","American (New),Hot Dogs",Claimed,2010-02-23,,215_franks-n-dawgs,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-06-12,41.915044,-87.654802,Franks ‘N’ Dawgs,"Lincoln Park, DePaul",1,(312) 281-5187,$11-30,4.0,"[{5: 301}, {4: 210}, {3: 81}, {2: 30}, {1: 38}]",660.0,https://www.yelp.com/biz/franks-n-dawgs-chicago,http://www.franksndawgs.com,[]
"600 W Chicago Ave Chicago, IL 60654 Near North Side","Japanese,Sushi Bars",Claimed,2014-02-17,,132_japonais,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Dinner'}, {'Parking': 'Valet'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-06-10,41.897518,-87.643978,Japonais by Morimoto,Near North Side,1,(312) 822-9600,$31-60,3.5,"[{5: 73}, {4: 59}, {3: 41}, {2: 32}, {1: 15}]",220.0,https://www.yelp.com/biz/japonais-chicago,http://www.japonaismorimoto.com/,[]
"44 E Grand Ave Chicago, IL 60611 b/t Wabash Ave & Rush St Near North Side",Italian,Claimed,2013-12-22,,9_baffo,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Dinner'}, {'Parking': 'Valet, Garage'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-06-10,41.892126,-87.626088,Baffo,Near North Side,1,(312) 521-8701,$31-60,3.5,"[{5: 42}, {4: 31}, {3: 22}, {2: 8}, {1: 11}]",114.0,https://www.yelp.com/biz/baffo-chicago,http://www.bafforistorante.com/,[]
"600 W Chicago Ave Chicago, IL 60654 Near North Side","Japanese,Sushi Bars",Claimed,2014-02-17,,271_japonais,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Dinner'}, {'Parking': 'Valet'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-06-10,41.897518,-87.643978,Japonais by Morimoto,Near North Side,1,(312) 822-9600,$31-60,3.5,"[{5: 73}, {4: 59}, {3: 41}, {2: 32}, {1: 15}]",220.0,https://www.yelp.com/biz/japonais-chicago,http://www.japonaismorimoto.com/,[]
